X,Y,OBJECTID,stop_name,stop_code,routes_served
-6.37763128040776,53.3499557295435,1981,Upper Kennelsfort Road (Wheatfield Road),2204,18
-6.37703863352993,53.3445998300455,1982,Cherry Orchard Hospital,2205,"18, 40, 76, 76A"
-6.37750569144551,53.3445612398512,1983,Cherry Orchard Hospital,2206,"18, 40, 76, 76A"
-6.37963025940308,53.3467562101314,1984,Upper Kennelsfort Road (Industrial Estate),2207,18
-6.37776810525859,53.3499126500904,1985,Upper Kennelsfort Road (Wheatfield Road),2208,18
-6.37828986670671,53.3523914302824,1986,Palmerstown Cemetery,2210,"18, 26"
-6.37456490048157,53.3539585703904,1987,Palmerstown Avenue,2211,"18, 26"
-6.37092832149219,53.3559582302932,1988,Palmerstown Village,2212,18
-6.3920299441443,53.3557141599646,1989,Liffey Valley,2213,"25, 25A, 25B, 25X, 51D, 66, 66A, 66B, 66X, 67, 67X"
-6.39991796040933,53.3560898303656,1990,Clarion Hotel,2214,"25, 25A, 25B, 25X, 66, 66A, 66B, 66X, 67, 67X"
-6.40927014698857,53.3583000703692,1991,Saint Loman's Hospital,2215,"25, 25A, 25B, 25X, 66, 66A, 66B, 66X, 67, 67X"
-6.41593514080298,53.3588561000247,1992,Lucan Road,2216,"25, 25A, 25B, 25X, 66, 66A, 66B, 67"
-6.42702567602477,53.3595959999009,1993,Old Lucan Road,2217,"25, 25X, 66, 66A, 66B, 67"
-6.43244649289306,53.3596763202219,1994,Lucan Road (Roselawn Estate),2218,"25, 25X, 66, 66A, 66B, 67"
-6.43668448954398,53.360055479895,1995,Lucan Road (Lucan Heights),2219,"25, 25X, 66, 66A, 66B, 67"
-6.4405759977845,53.3596390303724,1996,Lucan Hill,2220,25
-6.44479194959484,53.3589750203671,1997,The Old Hill,2221,25
-6.44904499347633,53.3585270499362,1998,Lucan Bridge,2223,"239, 25"
-6.44973636866746,53.3572777297554,1999,Main Street Lucan,2224,"239, 25"
-6.45007972393908,53.3494717404029,2000,Saint Patrick's Church,2225,239
-6.45650833835684,53.3702630604446,2001,Collins Bridge,2226,239
-6.45030525355957,53.3494656899291,2002,Saint Patrick's Church,2227,"239, 25D"
-6.45586980602735,53.371297389656,2003,Collins Bridge,2228,239
-6.44886185562509,53.3586055602466,2004,Saint Andrew's Lodge,2229,"239, 25"
-6.44513472185033,53.3590513899162,2005,Sarsfield Park,2230,25
-6.43929945938975,53.3600357801389,2006,Saint Andrew's School,2231,25
-6.4309418168627,53.3597374398779,2007,Saint Edmundsbury Hospital,2232,"25, 25X, 66, 66A, 66B, 67"
-6.43515075850363,53.3600893003492,2008,Chalet Gardens,2233,"25, 25X, 66, 66A, 66B, 67"
-6.42437595670493,53.3593363500399,2009,Old Lucan Road,2234,"25, 25A, 25B, 25X, 66, 66A, 66B, 67"
-6.42072180845917,53.3590184102999,2010,Slip Road onto N4,2235,"25, 25A, 25B, 25X, 66, 66A, 66B, 67"
-6.41085751638357,53.3588425102409,2011,Hermitage Golf Club,2236,"25, 25A, 25B, 25D, 66, 66A, 66B, 66X, 67, 67X"
-6.40885700619049,53.3585012795802,2012,Hermitage Hospital,2237,"25, 25A, 25B, 25D, 66, 66A, 66B, 67"
-6.40520414039351,53.3577514599874,2013,Slip Road at Liffey Valley,2238,"25, 25A, 25B, 25D, 66, 66A, 66B, 67"
-6.39189899782325,53.356000009932,2014,Kings Hospital,2239,"25, 25A, 25B, 25D, 25X, 51D, 66, 66A, 66B, 66X, 67, 67X"
-6.37125335013224,53.3549200698814,2015,Lucan Road,2241,"25, 25A, 25B, 25D, 25X, 26, 51D, 66, 66A, 66B, 66X, 67, 67X, 76A"
-6.36699480299473,53.3539271198489,2016,Lucan Road (The Oval),2242,"25, 25A, 25B, 25D, 25X, 26, 51D, 66, 66A, 66B, 66X, 67, 67X, 76A"
-6.33473580905837,53.3155337997306,2017,Mulcahy Keane Estate,2334,"27, 77A"
-6.34311149235711,53.3116417796222,2018,Greenhills Road (Calmount Ave),2335,"27, 77A"
-6.34574049206134,53.3088560203848,2019,Greenhills Road,2336,"27, 77A"
-6.34850724552357,53.3059912300276,2020,Upper Ballymount Road,2337,"27, 77A"
-6.35149003807543,53.3025720901829,2021,Park View,2339,"27, 77A"
-6.35309503998488,53.3006348698365,2022,Greenhills Road (Park View),2340,27
-6.36900958937146,53.2936631600061,2023,Belgard Retail Park,2345,"76, 76A"
-6.36796141509001,53.2900715700102,2024,Belgard Road,2346,"27, 65, 77A"
-6.37853234533057,53.2850296897305,2025,Alderwood Estate,2349,"27, 54A, 56A, 65, 77A"
-6.38451079775564,53.2831963795566,2026,Maplewood Estate,2351,"27, 54A, 56A, 65, 77A"
-6.39739549386432,53.2775370299119,2027,Jobstown House,2352,"65, 65B, 77A"
-6.40174398364478,53.2791503303924,2028,Fortunestown Road,2353,"27, 49"
-6.40199443271069,53.2792705298191,2029,Fortunestown Road,2355,27
-6.39674952159579,53.2779687597758,2030,the Jobstown House,2357,"65, 65B, 77A, 77X"
-6.38959871734069,53.2807036198387,2031,Killinarden Estate,2358,65
-6.38434564719721,53.2835986098811,2032,Blessington Road,2359,"27, 49, 54A, 56A, 65, 77A"
-6.37965489910391,53.2846944097253,2033,Alderwood Estate,2360,"27, 54A, 56A, 65, 77A"
-6.36825824930453,53.2897610595493,2034,Belgard Heights,2363,"76, 76A"
-6.36929583363439,53.2936311198489,2035,Belgard Retail Park,2364,"76, 76A"
-6.35413422695059,53.2985819701155,2036,Greenhills Road (Mayberry Road),2369,27
-6.35301107269799,53.3008673996403,2037,Greenhills Road (Park View),2370,27
-6.35132322969085,53.3033966896613,2038,M50 Flyover,2371,"27, 77A, 77X"
-6.34772345166901,53.3072476901698,2039,Greenhills Road,2372,"27, 77A, 77X"
-6.34473828880914,53.3107116301399,2040,Greenpark Estate,2373,"27, 77A, 77X"
-6.42276737481835,53.3215209300147,2041,Deansrath (New Nangor Road),2374,13
-6.33413048409394,53.3160466595758,2042,Greenhills Road (Walkinstown Roundabout),2377,"27, 77A"
-6.2995067849588,53.30352296959,2043,Fortfield Park (Fortfield Road),2399,54A
-6.30355850150516,53.3019987604411,2044,Fortfield Park,2400,54A
-6.30628128771312,53.3018217496468,2045,Templeville Road #1,2401,54A
-6.31117603241287,53.3032573603736,2046,Templeogue College,2402,54A
-6.31667149292711,53.3050697601999,2047,Templeville Road,2403,54A
-6.31607514687213,53.3049714595503,2048,Grosvenor Court,2404,54A
-6.31126033861019,53.3034023603021,2049,Templeogue College,2405,54A
-6.30480422593973,53.3019895103375,2050,Fortfield Park,2406,54A
-6.29953321146026,53.3039907304378,2051,Fortfield Road (Fortfield Park),2408,54A
-6.35127340111239,53.3011849403538,2052,Tymonville Estate,2420,77A
-6.34638063547644,53.2996701199077,2053,Tymon North Road,2421,77A
-6.34295423312753,53.2982653596396,2054,Tymon Park,2423,77A
-6.34122962999445,53.2951494801287,2055,Castletymon Green,2424,77A
-6.34339866741851,53.2906586300589,2056,Tymon Park Road,2425,"77A, 77X"
-6.34283515525038,53.2932034200386,2057,Church of Saint Agnus,2426,"77A, 77X"
-6.3408074095228,53.2959795000815,2058,Aongus Estate,2427,"77A, 77X"
-6.34349161426432,53.2983357401762,2059,Tymon Park,2428,"77A, 77X"
-6.34640049014833,53.2995445596208,2060,Tymon North School,2429,"77A, 77X"
-6.35039833664475,53.300921170138,2061,Tymonville Estate,2430,"77A, 77X"
-6.33978151874859,53.30811708994,2062,Greenhills Park,2445,9
-6.34010276780598,53.3083462701397,2063,Greenhills Park,2446,9
-6.34266358528636,53.2929853199316,2064,Castle Lawns Estate,2447,77A
-6.33199704883785,53.3126373301379,2065,Saint James's Road (St.Conleth's Rd),2454,9
-6.33721354485014,53.3116405901481,2066,St.James's Rd (St.Brenda's Crescent),2455,9
-6.3396622695985,53.3100298902232,2067,St. James's Road (St. Killian's Ave),2456,9
-6.33708290867062,53.3072795602178,2068,St.James's Road (Limekiln Avenue),2457,9
-6.33716173886768,53.3071817897167,2069,St.James's Road (Limekiln Avenue),2458,9
-6.33945438245298,53.3103595496829,2070,St. James's Road (St. Killian's Ave),2459,9
-6.33654690945678,53.3121885604121,2071,St.James's Rd (St.Brenda's Crescent),2460,9
-6.33262353943773,53.3127359697599,2072,Saint James's Road (St.Conleth's Rd),2461,9
-6.31283070083368,53.291353559963,2073,Knocklyon Road,2515,"49, 75"
-6.31546959842635,53.2902403896775,2074,Firhouse Road (Pine Grove),2516,"49, 65B, 75"
-6.31975495378218,53.289213289596,2075,Dodder Valley Park,2517,"49, 65B, 75"
-6.32433874910309,53.2886036803067,2076,Firhouse Road (Knocklyon Avenue),2518,"49, 65B, 75"
-6.33262724220836,53.2860683800367,2077,Firhouse Road (Ballycullen Road),2520,75
-6.33588967614209,53.2847118202624,2078,Firhouse Road (Monalea/Woodlawn Park),2521,75
-6.34236227824424,53.2813954897877,2079,Firhouse Road (Ballycullen Avenue),2522,"49, 75"
-6.34875241868442,53.2770799902707,2080,Dodder Lawn,2523,"49, 75"
-6.34687332822914,53.2783662204352,2081,Firhouse Road (Ballycullen Drive),2524,"49, 75"
-6.35446207084561,53.2756129796142,2082,Old Bawn Road (Bohernabreena),2532,"49, 65B, 75"
-6.35765622488839,53.2775625003526,2083,Ailsbury Estate,2533,75
-6.35829366825782,53.2789284801608,2084,Old Bawn Road (Old Bawn Terrace),2534,75
-6.35888931330474,53.2809949496331,2085,Old Bawn Road (Seskin View Road),2535,"75, 77A"
-6.35956443568259,53.2829456600894,2086,Old Bawn Road (Saint Maelruan's Park),2536,"75, 77A"
-6.35894498151174,53.2814990497669,2087,Old Bawn Road (Seskin View Road),2538,"75, 77A"
-6.35621070888565,53.2765448998071,2088,Kiltipper Road,2539,"49, 65B, 75"
-6.35380574946629,53.2755230300588,2089,Old Bawn Road (Bohernabreena),2540,"49, 65B, 75"
-6.35006947928601,53.2767566800242,2090,Glencarrig Court,2542,"49, 75"
-6.3398031034019,53.2839664299043,2091,Woodlawn Estate,2544,75
-6.33450077514869,53.2853305803264,2092,Firhouse Road (Monalea/Woodlawn Park),2545,75
-6.32354126126304,53.2890508695803,2093,Knocklyon Avenue,2547,"49, 65B, 75"
-6.31794609271838,53.2894394503703,2094,Firhouse Road (Opposite Knocklyon Avenue),2548,"49, 65B, 75"
-6.3149755105686,53.2947903802963,2095,Cheeverstown House,2550,"65, 65B"
-6.32156881761213,53.2930677695672,2096,Spawell Roundabout,2551,"54A, 65"
-6.33379158971422,53.2896799004061,2097,M50 Flyover,2553,"54A, 65"
-6.33947137603745,53.2890400804184,2098,Glenview Park,2554,"54A, 65, 77A, 77X"
-6.34953379474419,53.2887123996847,2099,Bancroft Road,2555,"54A, 65"
-6.35550995510566,53.2881568202405,2100,Tallaght Youth Centre,2556,"54A, 65"
-6.36328159226407,53.2884974397843,2101,Tallaght Village,2557,"27, 54A, 65, 75, 77A"
-6.38391712715951,53.2802492504485,2102,Killinarden Heights (opp Killinarden Estate),2558,"54A, 77A"
-6.37895044178477,53.2763619000237,2103,Health Centre (Cushlawn Estate),2559,"65B, 77A"
-6.37977826901785,53.2739014399672,2104,Donomore Estate,2560,"65B, 77A"
-6.3879171480574,53.2731848699246,2105,Killinarden Heights,2562,"65B, 77A"
-6.39162887113964,53.2737652896551,2106,Killinarden Heights (Donomore Avenue),2564,"65B, 77A"
-6.39492837478296,53.2777465196473,2107,Knockmore Estate,2566,"65B, 77A, 77X"
-6.39052121022597,53.2737143895855,2108,Killinarden Heights (Donomore Avenue),2568,"65B, 77A, 77X"
-6.38637659390297,53.2730831403646,2109,Killinarden Heights,2569,"65B, 77A, 77X"
-6.37906283239076,53.2761656998528,2110,Health Centre (Cushlawn Estate),2570,"65B, 77A, 77X"
-6.38411646426824,53.280530579662,2111,Killinarden Heights (opp Killinarden Estate),2571,"54A, 77A"
-6.40682904553752,53.2742749703761,2112,Kiltalown Cottages,2573,"65, 65B, 77A"
-6.41073230837376,53.2745517696226,2113,De Selby Estate,2574,"65, 65B, 77A"
-6.41880809684371,53.2771578104232,2114,Westbrook Lawns,2575,"65B, 77A"
-6.41824527867743,53.2753437495622,2115,Blessington Road (Citywest Road),2576,65
-6.43256246977963,53.2717309196129,2116,Corbally Bridge,2577,65
-6.43516733126311,53.2697877799863,2117,Rosedale,2578,65
-6.43835742541761,53.2674118399378,2118,Ivy Cottage,2579,65
-6.44941396468691,53.2551886799451,2119,Hospital,2583,65
-6.44810915216077,53.2576973298785,2120,Blessington Rd (St.Brigid's Home),2584,65
-6.44238662959248,53.2646243401513,2121,Verschoyles Hill,2585,65
-6.43843038500204,53.2674667199882,2122,Blessington Road,2586,65
-6.43469971334695,53.2702759801478,2123,Rosedale,2587,65
-6.43277260576281,53.2717246896241,2124,Corbally Bridge,2588,65
-6.42610720209148,53.2739917403495,2125,Corbally Bridge,2589,65
-6.41547859632873,53.2751452300775,2126,The Villa,2590,"65, 65B, 77A, 77X"
-6.41044522088505,53.2746108603445,2127,De Selby Estate,2591,"65, 65B, 77A, 77X"
-6.40625820517071,53.2743033003093,2128,Kiltalown Cotteges,2592,"65, 65B, 77A, 77X"
-6.35640771564428,53.2882141403598,2129,Baptist Church,2594,"54A, 65"
-6.34906005006186,53.2889395403863,2130,Blessington Road,2595,"54A, 65"
-6.34076278612156,53.2897771096476,2131,Tallaght Road,2596,"54A, 65, 77A"
-6.33530054839242,53.2894493095561,2132,M50 Roundabout,2597,"54A, 65"
-6.32139121513729,53.2933888396031,2133,Spawell Roundabout,2599,"54A, 65"
-6.31330229187908,53.2957554202437,2134,Cheeverstown House,2600,"65, 65B"
-6.35422342687631,53.2974327299446,2135,Greenhills Road (Mayberry Road),2601,27
-6.3440201664941,53.2842857300968,2136,Avonmore Park,2602,77A
-6.35759738548044,53.289264160126,2137,Bankcroft Estate,2603,27
-6.36178639900647,53.2868051296029,2138,Old Bawn Road (Tallaght By-Pass),2604,"75, 77A"
-6.36070603671282,53.2848578396091,2139,Old Bawn Estate (Watergate Estate),2605,"75, 77A"
-6.35611172058534,53.2806870403394,2140,Seskin View Road,2606,"77A, 77X"
-6.35028730253157,53.2816132597677,2141,Seskin View Road (Millbank Lawns),2607,"77A, 77X"
-6.3477101345665,53.2827190599043,2142,Avonmore Road,2608,"77A, 77X"
-6.34310130441717,53.2847762899824,2143,Avonmore Road (Avonmore Grove),2609,"77A, 77X"
-6.34097287774866,53.2874521103515,2144,Avonmore Road (Glenview Drive),2610,"77A, 77X"
-6.34061899012897,53.2869078997773,2145,Tallaght Youth Rugby Club,2611,77A
-6.34785370365213,53.2824963498904,2146,Avonmore Road,2613,77A
-6.35063966256157,53.2814204003061,2147,Seskin View Road (Millbank Lawns),2614,77A
-6.35512246018577,53.2806733995764,2148,Seskin View Road,2615,77A
-6.36065364123652,53.2846593898737,2149,Old Bawn Estate (Watergate Estate),2616,"75, 77A"
-6.3620600167397,53.2867100198186,2150,Old Bawn Road (Tallaght By-Pass),2617,77A
-6.3713520824463,53.2987284695716,2151,Belgard Road (Mayberry Road),2618,"76, 76A"
-6.37666350154736,53.3026747299818,2152,Belgard Inn,2619,"76, 76A"
-6.37082724922831,53.2987213097862,2153,Belgard Road (Mayberry Road),2620,"76, 76A"
-6.38954365532817,53.282167930283,2154,Cheeverstown Rd (Blessington Rd),2621,"27, 56A"
-6.39258681798045,53.2837998700882,2155,Cookstown Rd (Fortunestown Way),2622,"27, 56A"
-6.3949069525079,53.2855208796986,2156,Cheeverstown Rd (Cookstown Rd),2623,27
-6.40017050932239,53.2887553897847,2157,Rossfield Estate,2624,27
-6.4073110254525,53.2859118996779,2158,Fortunestown Roundabout,2626,27
-6.40408107007032,53.2888707097555,2159,Brookfield Road,2628,"27, 49"
-6.39861651532303,53.2881952495764,2160,Rossfield Estate,2629,"27, 49"
-6.38897134861238,53.2822320996313,2161,Cheeverstown Rd (Blessington Rd),2631,"27, 49, 56A"
-6.35772317802848,53.2891130902059,2162,Greenhills Road,2632,27
-6.35565703228795,53.2940909700043,2163,Greenhills Road,2633,27
-6.36046259518786,53.3370300099397,2164,Raheen Park,2659,"79, 79A"
-6.36069093537553,53.3357748302882,2165,Cherry Orchard Avenue,2660,"79, 79A"
-6.36517676900565,53.3354858596162,2166,Cherry Orchard Avenue,2661,"79, 79A"
-6.37008216838082,53.3367933203,2167,Cherry Orchard Avenue (Croftwood),2662,"79, 79A"
-6.37034786994476,53.3369137902155,2168,Cherry Orchard Avenue (Croftwood),2663,"79, 79A"
-6.36505223766508,53.3356009897261,2169,Cherry Orchard Avenue,2664,"79, 79A"
-6.36052171099408,53.3358803599014,2170,Cherry Orchard Avenue,2665,"79, 79A"
-6.36082387767705,53.3377899703235,2171,Raheen Park,2666,"79, 79A"
-6.40623412428782,53.2850256800809,2172,Swiftbrook Estate,2669,27
-6.3726390300132,53.3437849096424,2173,Cherry Orchard Industrial Estate,2673,"18, 40, 76, 76A"
-6.38919764988006,53.3475598601646,2174,Dublin Bus Sports Club,2674,40
-6.39557156447352,53.3478165100764,2175,Harelawn Estate,2675,"40, 76, 76A"
-6.40468619766092,53.3366229203712,2176,Lucan Newlands Road,2676,40
-6.40717835865299,53.3434870403042,2177,Rowlagh Estate,2678,"239, 40, 51D"
-6.40774904458317,53.3414723795568,2178,Fonthill Road - Foxdene,2679,"239, 40, 51D"
-6.40798487327332,53.3387701598009,2179,Fonthill Road at Foxdene Estate,2680,"40, 51D"
-6.40800952824819,53.3417365000758,2180,Fonthill Road - Foxdene,2681,"40, 51D"
-6.40664963730182,53.3455831596199,2181,Saint Mark's Estate,2682,"239, 40"
-6.39577769375124,53.347927129691,2182,Greenfort Estate,2685,"40, 76, 76A"
-6.38868620924712,53.3475799102248,2183,Dublin Bus Sports Club,2686,"40, 76, 76A"
-6.37232003387697,53.3438794303734,2184,Cherry Orchard Industrial Estate,2687,"18, 40, 76, 76A"
-6.35445851811532,53.3108281597124,2185,Westgate Business Park,2725,56A
-6.34268460878616,53.316462430017,2186,Ballymount Drive,2733,56A
-6.34552436139703,53.3163850096374,2187,Ballymount Drive,2734,56A
-6.35688161859175,53.3137736900354,2188,Ballymount Industrial Estate,2735,56A
-6.3575961319193,53.3123634204341,2189,Ballymount Industrial Estate,2736,56A
-6.36589262703665,53.3049723798655,2190,Sylvan Drive,2737,56A
-6.36717494643458,53.3063651097766,2191,Kingswood Community Centre,2738,56A
-6.3700227154253,53.3072399495688,2192,Saint Killian's School,2739,56A
-6.3769706106781,53.3040720601758,2193,Ballymount Road,2740,56A
-6.37846342177782,53.3022947601994,2194,Cookstown Road,2741,56A
-6.38280934900501,53.3000528404421,2195,Belgard Heights,2742,56A
-6.38620074365747,53.2984449798668,2196,Ard Mhuire School,2743,56A
-6.38821283854818,53.2936186699431,2197,Belgard Green,2745,56A
-6.38744348118882,53.2913432799555,2198,Saint Mark's School,2746,56A
-6.38770188242351,53.2892615604126,2199,Saint Mark's GAA Club,2747,56A
-6.38935137704443,53.2860841101835,2200,Cookstown Road,2748,56A
-6.38951369887723,53.2865536801223,2201,Cookstown Road,2750,56A
-6.38795528468335,53.2889054599919,2202,Saint Mark's GAA Club,2751,56A
-6.3877725375532,53.290970240436,2203,Saint Mark's School,2752,56A
-6.38847257725147,53.2938918200083,2204,Cookstown Road,2753,56A
-6.3869831058191,53.2979881895862,2205,Roadstone Retail,2754,56A
-6.38322990979904,53.300040560444,2206,Belgard Heights,2755,56A
-6.37859702907547,53.3023325297283,2207,Belgard Inn,2756,56A
-6.38951721585357,53.3111808796078,2208,Newlands Golf Club,2762,"76, 76A"
-6.38627504470051,53.3088091601001,2209,Belgard Castle,2763,"76, 76A"
-6.37667441913797,53.304364629961,2210,Ballymount Road,2764,56A
-6.36842407494934,53.3070563095659,2211,Community Centre,2765,56A
-6.36568344941888,53.3045560595801,2212,Kingswood Avenue,2766,56A
-6.35410544604844,53.3106435297998,2213,Westgate Business Park,2767,56A
-6.35713662500766,53.3137772099646,2214,Ballymount Industrial Estate,2768,56A
-6.35310087316474,53.3149079701171,2215,Lower Ballymount Road,2769,56A
-6.34578847718426,53.3165414696189,2216,Ballymount Drive,2770,56A
-6.34253181167255,53.3165322102905,2217,Educational Company of Ireland,2771,56A
-6.35777785478071,53.3123209897193,2218,Ballymount Industrial Estate,2772,56A
-6.33717704339091,53.3172126802545,2219,Ballymount Square,2773,56A
-6.37333509570913,53.3389139403375,2220,Blackditch Road,2906,79
-6.37215772823539,53.3402550632863,2221,Orchard Lawns,2907,79
-6.3737077209058,53.3374090404321,2222,Cherry Orchard School,2909,"79, 79A"
-6.37338662004715,53.3387438704121,2223,Cherry Orchard Park,2911,79
-6.28543656412559,53.2959242701171,2224,Rathfarnham Court House,2919,61
-6.28742629052966,53.2938136802401,2225,Willbrook Road (near Whitechurch Road),2920,61
-6.2894930160156,53.2912727301668,2226,Willbrook Road  (Opp Boden Wood),2921,61
-6.29049361629774,53.2891299295892,2227,Ballyboden Road (Fonthill Road),2922,61
-6.29181637986718,53.2871804803302,2228,Willowbank Drive,2923,61
-6.29403050133407,53.2858190095729,2229,Cuerton House,2924,"15B, 61"
-6.29628915645216,53.2833346300542,2230,Ballyboden Road,2925,"15B, 61"
-6.29706097199376,53.2771258495852,2231,Edmondstown Road,2927,"161, 61"
-6.29901101492967,53.2718237102267,2232,Rathfarnham Golf Course,2929,"161, 61"
-6.29835701762716,53.2679045203916,2233,Kilmashogue Cemetery,2930,"161, 61"
-6.29753265118723,53.2618616796763,2234,Edmondstown Road (Rockbrook Park School),2933,"161, 61"
-6.29765820951865,53.2620971699932,2235,Edmondstown Road (Rockbrook Park School),2934,"161, 61"
-6.29717267605739,53.2641305501288,2236,Edmonstown Road (Merry Ploughboy),2935,"161, 61"
-6.29781405147551,53.2660991297401,2237,Kilmashogue Cemetery,2936,"161, 61"
-6.29879227174799,53.2686477596626,2238,Rathfarnham Golf Course,2937,"161, 61"
-6.29909307457947,53.2716451096344,2239,Rathfarnham Golf Course,2938,"161, 61"
-6.29748980867313,53.2802958000814,2240,Edmonstown Green,2940,"161, 61"
-6.29670387145212,53.283088879768,2241,Ballyboden Crescent,2941,"15B, 61"
-6.29526618976143,53.2849198996288,2242,Ballyboden Road,2942,"15B, 61"
-6.29191773050589,53.2872718101716,2243,River Bank House,2943,61
-6.29026213965258,53.2900434004199,2244,Ballyboden Road,2944,61
-6.28940190387097,53.291675889907,2245,Ballyboden Road,2945,61
-6.28727831313435,53.2945126296843,2246,Willbrook Road (near Whitechurch Road),2946,61
-6.28521333852519,53.2962536200586,2247,Rathfarnham Church,2947,61
-6.29617967288042,53.2819398999799,2248,Taylor's Lane,2948,"15B, 161, 61"
-6.29323583759647,53.2816730898978,2249,Taylor's Lane,2949,"15B, 161, 61"
-6.28850795678816,53.2817671001844,2250,Palmer Park,2950,"15B, 161, 61"
-6.2863024748932,53.2780412900667,2251,Glenmore Park,2954,"116, 15B, 161, 61"
-6.28953372553358,53.2778629797321,2252,Church of Our Lady of Good Council,2955,"116, 15B, 61"
-6.28614936662518,53.2781199801048,2253,Whitechurch Green,2956,"116, 15B, 161, 61"
-6.28431943542381,53.2803766598306,2254,Whitechurch Road,2965,"116, 15B, 161, 61"
-6.2791242172924,53.2827735302372,2255,Grange Road (Hermitage Avenue),2966,16
-6.27688765910439,53.2813300896753,2256,Eden Avenue,2967,"116, 16, 161"
-6.27355329444785,53.2803380901164,2257,Three Rock Hockey Club,2968,"116, 16, 161"
-6.27044136117415,53.2794121502938,2258,Grange Road (Highfield Avenue),2969,"116, 16, 161"
-6.26732693255373,53.2781804797365,2259,Grange Road (Grange Wood),2970,"116, 16, 161"
-6.26833407972437,53.2784917299282,2260,Grange Road (Highfield Avenue),2979,"116, 16, 161, 16C"
-6.27308563021606,53.2800347097712,2261,Three Rock Hockey Club,2980,"116, 16, 161, 16C"
-6.27727952616532,53.2812818196836,2262,Eden Avenue,2981,"116, 16, 161, 16C"
-6.28753944138246,53.2816093901326,2263,Taylor's Lane (Pearse Brothers Park),2983,"15B, 161, 61"
-6.29369193998169,53.2815178303482,2264,Moyville Lawns,2984,"15B, 161, 61"
-6.27926924297652,53.2832699801834,2265,Grange Road (Hermitage Avenue),2991,"16, 16C"
-6.28117981629384,53.2846187903251,2266,The Priory,2992,"16, 16C"
-6.34018639177943,53.2802686703072,2267,Carriglea Estate,3003,49
-6.34080417246476,53.2821288196089,2268,Ballycullen Avenue,3004,49
-6.34200855955191,53.2785233703814,2269,Ballycullen Avenue (Carriglea),3005,49
-6.33124412060024,53.2784540804324,2270,Ballycullen Drive,3006,65B
-6.33109252081688,53.2761869597669,2271,Greenfield Park Estate,3007,15
-6.43917842268925,53.359647719887,2272,Saint Mary's Church,3365,"25X, 66, 66A, 66B, 67"
-6.4413809512478,53.358166550291,2273,Lucan Heights,3366,"25X, 66, 66A, 66B, 67"
-6.44883472007931,53.3564571102503,2274,Lucan Village (Sarsfield Road),3367,"25X, 66, 66A, 66B, 67"
-6.44943264867734,53.3445379795883,2275,Finnstown Abbey,3368,"239, 25A, 25B"
-6.44818699075223,53.3445127998397,2276,Finnstown Abbey Estate,3370,"239, 25A, 25B"
-6.44791515048369,53.3565440196796,2277,Lucan Village (Sarsfield Road),3372,"25X, 66, 66A, 66B, 67"
-6.44183472703926,53.3580825895821,2278,Lucan Heights,3373,"25X, 66, 66A, 66B, 67"
-6.43949443826517,53.3596338797597,2279,Saint Mary's Church,3374,"25X, 66, 66A, 66B, 67"
-6.40767948714433,53.3215721396909,2280,Nangor Road,3376,51D
-6.41053885866354,53.3209721303623,2281,Cherrywood Villas,3377,51D
-6.41475940312731,53.3196890902484,2282,Cherrywood Villas,3378,"51D, 68"
-6.42008563508176,53.3189418602944,2283,Nangor Road (Old Church Drive),3379,"51D, 68"
-6.4454844645165,53.3184756395917,2284,Kilcarberry,3383,68
-6.44997751757209,53.3195767096189,2285,Ballybane Pitch and Putt,3384,68
-6.45812995513006,53.3191071400689,2286,Nangor Road,3385,68
-6.46308805683856,53.3189733897395,2287,Peamount Road (Nangor Road),3386,68
-6.46627237615272,53.3184930800712,2288,Peamount Road,3387,68
-6.48020977394888,53.3157234496167,2289,Peamount Hospital,3389,68
-6.48826918696696,53.3131834303828,2290,Cross Road,3390,68
-6.4954972990948,53.3082236395676,2291,Westmanstown,3392,68
-6.4994902766434,53.3039058403194,2292,Cornerpark,3393,68
-6.50106276684693,53.3005641503913,2293,Peamount Road,3394,68
-6.49936585554663,53.2997518803682,2294,Newcastle Village,3396,68
-6.49660934209773,53.2996362701107,2295,Orchard Grove Estate,3397,68
-6.49360382359881,53.298070409861,2296,Newcastle,3398,68
-6.49199455215607,53.2960547595728,2297,Newcastle Manor,3399,68
-6.4906065494192,53.2954260197313,2298,Newcastle Manor,3400,68
-6.49372112477434,53.2977213603743,2299,Newcastle,3401,68
-6.4970008269337,53.2995962696189,2300,Orchard Grove Estate,3402,68
-6.50062587712309,53.2997587395867,2301,Newcastle Village,3403,68
-6.50115390112437,53.300960760355,2302,Peamount Road,3404,68
-6.49981531180675,53.3036223200971,2303,Cornerpark,3405,68
-6.49791795266492,53.305953260066,2304,Peamount Road (Opp Westmanstown),3406,68
-6.49096537375388,53.3112042902085,2305,Keeloges,3407,68
-6.48951631712931,53.3122914598916,2306,Cross Roads,3408,68
-6.48008113939155,53.3159644796129,2307,Peamount Hospital,3409,68
-6.49605022618089,53.3078621104191,2308,Westmanstown,3410,68
-6.46731529889493,53.318290779629,2309,Peamount Road,3411,68
-6.46163756939062,53.3196557503552,2310,Peamount Road (Nangor Road),3412,68
-6.46000319012289,53.3196077001609,2311,Baldonnell Road,3413,68
-6.45075510950617,53.3200721601482,2312,Ballybane Pitch and Putt,3414,68
-6.44500176565144,53.3185412503591,2313,Grange Castle Golf Course,3415,68
